0.000000 0.000000
0.382728 0.000000
0.707175 0.000000
0.923935 0.000000
1.000000 0.000000
0.923788 0.000000
0.706903 0.000000
0.382373 0.000000
-0.000384 0.000000
-0.383082 0.000000
-0.707446 0.000000
-0.924081 0.000000
-1.000000 0.000000
-0.923641 0.000000
-0.706632 0.000000
-0.382019 0.000000
0.000767 0.000000
0.383436 0.000000
0.707717 0.000000
0.924228 0.000000
1.000000 0.000000
0.923494 0.000000
0.706361 0.000000
0.381664 0.000000
-0.001151 0.000000
-0.383790 0.000000
-0.707988 0.000000
-0.924374 0.000000
-0.999999 0.000000
-0.923347 0.000000
-0.706089 0.000000
-0.381310 0.000000
0.001534 0.000000
0.384145 0.000000
0.708258 0.000000
0.924520 0.000000
0.999999 0.000000
0.923199 0.000000
0.705817 0.000000
0.380955 0.000000
-0.001918 0.000000
-0.384499 0.000000
-0.708529 0.000000
-0.924666 0.000000
-0.999998 0.000000
-0.923052 0.000000
-0.705546 0.000000
-0.380601 0.000000
0.002301 0.000000
0.384853 0.000000
0.708800 0.000000
0.924812 0.000000
0.999997 0.000000
0.922904 0.000000
0.705274 0.000000
0.380246 0.000000
-0.002685 0.000000
-0.385207 0.000000
-0.709070 0.000000
-0.924958 0.000000
-0.999996 0.000000
-0.922756 0.000000
-0.705002 0.000000
-0.379891 0.000000
0.003068 0.000000
0.385561 0.000000
0.709341 0.000000
0.925104 0.000000
0.999995 0.000000
0.922609 0.000000
0.704730 0.000000
0.379536 0.000000
-0.003452 0.000000
-0.385914 0.000000
-0.709611 0.000000
-0.925250 0.000000
-0.999993 0.000000
-0.922461 0.000000
-0.704458 0.000000
-0.379182 0.000000
0.003835 0.000000
0.386268 0.000000
0.709881 0.000000
0.925395 0.000000
0.999992 0.000000
0.922312 0.000000
0.704185 0.000000
0.378827 0.000000
-0.004219 0.000000
-0.386622 0.000000
-0.710151 0.000000
-0.925540 0.000000
-0.999990 0.000000
-0.922164 0.000000
-0.703913 0.000000
-0.378472 0.000000
0.004602 0.000000
0.386976 0.000000
0.710421 0.000000
0.925685 0.000000
0.999989 0.000000
0.922016 0.000000
0.703640 0.000000
0.378117 0.000000
-0.004986 0.000000
-0.387329 0.000000
-0.710691 0.000000
-0.925830 0.000000
-0.999987 0.000000
-0.921867 0.000000
-0.703368 0.000000
-0.377761 0.000000
0.005370 0.000000
0.387683 0.000000
0.710961 0.000000
0.925975 0.000000
0.999985 0.000000
0.921718 0.000000
0.703095 0.000000
0.377406 0.000000
-0.005753 0.000000
-0.388036 0.000000
-0.711231 0.000000
-0.926120 0.000000
-0.999982 0.000000
-0.921570 0.000000
-0.702822 0.000000
-0.377051 0.000000
0.006137 0.000000
0.388390 0.000000
0.711500 0.000000
0.926265 0.000000
0.999980 0.000000
0.921421 0.000000
0.702550 0.000000
0.376696 0.000000
-0.006520 0.000000
-0.388743 0.000000
-0.711770 0.000000
-0.926409 0.000000
-0.999977 0.000000
-0.921272 0.000000
-0.702277 0.000000
-0.376341 0.000000
0.006904 0.000000
0.389097 0.000000
0.712039 0.000000
0.926554 0.000000
0.999975 0.000000
0.921122 0.000000
0.702003 0.000000
0.375985 0.000000
-0.007287 0.000000
-0.389450 0.000000
-0.712308 0.000000
-0.926698 0.000000
-0.999972 0.000000
-0.920973 0.000000
-0.701730 0.000000
-0.375630 0.000000
0.007671 0.000000
0.389803 0.000000
0.712577 0.000000
0.926842 0.000000
0.999969 0.000000
0.920823 0.000000
0.701457 0.000000
0.375274 0.000000
-0.008054 0.000000
-0.390156 0.000000
-0.712846 0.000000
-0.926986 0.000000
-0.999966 0.000000
-0.920674 0.000000
-0.701184 0.000000
-0.374919 0.000000
0.008438 0.000000
0.390509 0.000000
0.713115 0.000000
0.927130 0.000000
0.999963 0.000000
0.920524 0.000000
0.700910 0.000000
0.374563 0.000000
-0.008821 0.000000
-0.390863 0.000000
-0.713384 0.000000
-0.927273 0.000000
-0.999959 0.000000
-0.920374 0.000000
-0.700636 0.000000
-0.374207 0.000000
0.009205 0.000000
0.391216 0.000000
0.713653 0.000000
0.927417 0.000000
0.999956 0.000000
0.920224 0.000000
0.700363 0.000000
0.373852 0.000000
-0.009588 0.000000
-0.391568 0.000000
-0.713921 0.000000
-0.927560 0.000000
-0.999952 0.000000
-0.920074 0.000000
-0.700089 0.000000
-0.373496 0.000000
0.009972 0.000000
0.391921 0.000000
0.714190 0.000000
0.927703 0.000000
0.999948 0.000000
0.919924 0.000000
0.699815 0.000000
0.373140 0.000000
-0.010355 0.000000
-0.392274 0.000000
-0.714458 0.000000
-0.927847 0.000000
-0.999944 0.000000
-0.919773 0.000000
-0.699541 0.000000
-0.372784 0.000000
0.010739 0.000000
0.392627 0.000000
0.714727 0.000000
0.927989 0.000000
0.999940 0.000000
0.919622 0.000000
0.699267 0.000000
0.372428 0.000000
-0.011122 0.000000
-0.392980 0.000000
-0.714995 0.000000
-0.928132 0.000000
-0.999936 0.000000
-0.919472 0.000000
-0.698993 0.000000
-0.372072 0.000000
0.011506 0.000000
0.393332 0.000000
0.715263 0.000000
0.928275 0.000000
0.999932 0.000000
0.919321 0.000000
0.698718 0.000000
0.371716 0.000000
-0.011890 0.000000
-0.393685 0.000000
-0.715531 0.000000
-0.928418 0.000000
-0.999927 0.000000
-0.919170 0.000000
-0.698444 0.000000
-0.371360 0.000000
0.012273 0.000000
0.394037 0.000000
0.715799 0.000000
0.928560 0.000000
0.999922 0.000000
0.919019 0.000000
0.698169 0.000000
0.371004 0.000000
-0.012657 0.000000
-0.394390 0.000000
-0.716067 0.000000
-0.928702 0.000000
-0.999917 0.000000
-0.918868 0.000000
-0.697895 0.000000
-0.370648 0.000000
0.013040 0.000000
0.394742 0.000000
0.716334 0.000000
0.928844 0.000000
0.999912 0.000000
0.918716 0.000000
0.697620 0.000000
0.370292 0.000000
-0.013424 0.000000
-0.395095 0.000000
-0.716602 0.000000
-0.928987 0.000000
-0.999907 0.000000
-0.918565 0.000000
-0.697345 0.000000
-0.369935 0.000000
0.013807 0.000000
0.395447 0.000000
0.716869 0.000000
0.929128 0.000000
0.999902 0.000000
0.918413 0.000000
0.697070 0.000000
0.369579 0.000000
-0.014191 0.000000
-0.395799 0.000000
-0.717137 0.000000
-0.929270 0.000000
-0.999897 0.000000
-0.918261 0.000000
-0.696795 0.000000
-0.369223 0.000000
0.014574 0.000000
0.396152 0.000000
0.717404 0.000000
0.929412 0.000000
0.999891 0.000000
0.918109 0.000000
0.696520 0.000000
0.368866 0.000000
-0.014958 0.000000
-0.396504 0.000000
-0.717671 0.000000
-0.929553 0.000000
-0.999885 0.000000
-0.917957 0.000000
-0.696245 0.000000
-0.368510 0.000000
0.015341 0.000000
0.396856 0.000000
0.717938 0.000000
0.929695 0.000000
0.999879 0.000000
0.917805 0.000000
0.695969 0.000000
0.368153 0.000000
-0.015725 0.000000
-0.397208 0.000000
-0.718205 0.000000
-0.929836 0.000000
-0.999873 0.000000
-0.917653 0.000000
-0.695694 0.000000
-0.367796 0.000000
0.016108 0.000000
0.397560 0.000000
0.718472 0.000000
0.929977 0.000000
0.999867 0.000000
0.917500 0.000000
0.695418 0.000000
0.367440 0.000000
-0.016492 0.000000
-0.397912 0.000000
-0.718739 0.000000
-0.930118 0.000000
-0.999861 0.000000
-0.917347 0.000000
-0.695143 0.000000
-0.367083 0.000000
0.016875 0.000000
0.398263 0.000000
0.719005 0.000000
0.930259 0.000000
0.999854 0.000000
0.917195 0.000000
0.694867 0.000000
0.366726 0.000000
-0.017259 0.000000
-0.398615 0.000000
-0.719272 0.000000
-0.930399 0.000000
-0.999848 0.000000
-0.917042 0.000000
-0.694591 0.000000
-0.366369 0.000000
0.017642 0.000000
0.398967 0.000000
0.719538 0.000000
0.930540 0.000000
0.999841 0.000000
0.916889 0.000000
0.694315 0.000000
0.366012 0.000000
-0.018025 0.000000
-0.399319 0.000000
-0.719804 0.000000
-0.930680 0.000000
-0.999834 0.000000
-0.916736 0.000000
-0.694039 0.000000
-0.365656 0.000000
0.018409 0.000000
0.399670 0.000000
0.720071 0.000000
0.930820 0.000000
0.999827 0.000000
0.916582 0.000000
0.693763 0.000000
0.365299 0.000000
-0.018792 0.000000
-0.400022 0.000000
-0.720337 0.000000
-0.930960 0.000000
-0.999820 0.000000
-0.916429 0.000000
-0.693486 0.000000
-0.364941 0.000000
0.019176 0.000000
0.400373 0.000000
0.720603 0.000000
0.931100 0.000000
0.999812 0.000000
0.916275 0.000000
0.693210 0.000000
0.364584 0.000000
-0.019559 0.000000
-0.400725 0.000000
-0.720869 0.000000
-0.931240 0.000000
-0.999805 0.000000
-0.916122 0.000000
-0.692934 0.000000
-0.364227 0.000000
0.019943 0.000000
0.401076 0.000000
0.721134 0.000000
0.931380 0.000000
0.999797 0.000000
0.915968 0.000000
0.692657 0.000000
0.363870 0.000000
-0.020326 0.000000
-0.401427 0.000000
-0.721400 0.000000
-0.931520 0.000000
-0.999789 0.000000
-0.915814 0.000000
-0.692380 0.000000
-0.363513 0.000000
0.020710 0.000000
0.401779 0.000000
0.721666 0.000000
0.931659 0.000000
0.999782 0.000000
0.915660 0.000000
0.692103 0.000000
0.363155 0.000000
-0.021093 0.000000
-0.402130 0.000000
-0.721931 0.000000
-0.931798 0.000000
-0.999773 0.000000
-0.915506 0.000000
-0.691827 0.000000
-0.362798 0.000000
0.021477 0.000000
0.402481 0.000000
0.722196 0.000000
0.931937 0.000000
0.999765 0.000000
0.915351 0.000000
0.691550 0.000000
0.362441 0.000000
-0.021860 0.000000
-0.402832 0.000000
-0.722462 0.000000
-0.932076 0.000000
-0.999757 0.000000
-0.915197 0.000000
-0.691273 0.000000
-0.362083 0.000000
0.022244 0.000000
0.403183 0.000000
0.722727 0.000000
0.932215 0.000000
0.999748 0.000000
0.915042 0.000000
0.690995 0.000000
0.361725 0.000000
-0.022627 0.000000
-0.403534 0.000000
-0.722992 0.000000
-0.932354 0.000000
-0.999740 0.000000
-0.914887 0.000000
-0.690718 0.000000
-0.361368 0.000000
0.023010 0.000000
0.403885 0.000000
0.723257 0.000000
0.932493 0.000000
0.999731 0.000000
0.914732 0.000000
0.690441 0.000000
0.361010 0.000000
-0.023394 0.000000
-0.404236 0.000000
-0.723521 0.000000
-0.932631 0.000000
-0.999722 0.000000
-0.914577 0.000000
-0.690163 0.000000
-0.360653 0.000000
0.023777 0.000000
0.404587 0.000000
0.723786 0.000000
0.932769 0.000000
0.999713 0.000000
0.914422 0.000000
0.689886 0.000000
0.360295 0.000000
-0.024161 0.000000
-0.404937 0.000000
-0.724051 0.000000
-0.932908 0.000000
-0.999703 0.000000
-0.914267 0.000000
-0.689608 0.000000
-0.359937 0.000000
0.024544 0.000000
0.405288 0.000000
0.724315 0.000000
0.933046 0.000000
0.999694 0.000000
0.914111 0.000000
0.689330 0.000000
0.359579 0.000000
-0.024928 0.000000
-0.405638 0.000000
-0.724580 0.000000
-0.933184 0.000000
-0.999684 0.000000
-0.913956 0.000000
-0.689052 0.000000
-0.359221 0.000000
0.025311 0.000000
0.405989 0.000000
0.724844 0.000000
0.933321 0.000000
0.999675 0.000000
0.913800 0.000000
0.688774 0.000000
0.358863 0.000000
-0.025694 0.000000
-0.406340 0.000000
-0.725108 0.000000
-0.933459 0.000000
-0.999665 0.000000
-0.913644 0.000000
-0.688496 0.000000
-0.358505 0.000000
0.026078 0.000000
0.406690 0.000000
0.725372 0.000000
0.933596 0.000000
0.999655 0.000000
0.913488 0.000000
0.688218 0.000000
0.358147 0.000000
-0.026461 0.000000
-0.407040 0.000000
-0.725636 0.000000
-0.933734 0.000000
-0.999645 0.000000
-0.913332 0.000000
-0.687939 0.000000
-0.357789 0.000000
0.026845 0.000000
0.407391 0.000000
0.725900 0.000000
0.933871 0.000000
0.999634 0.000000
0.913176 0.000000
0.687661 0.000000
0.357431 0.000000
-0.027228 0.000000
-0.407741 0.000000
-0.726164 0.000000
-0.934008 0.000000
-0.999624 0.000000
-0.913019 0.000000
-0.687383 0.000000
-0.357073 0.000000
0.027612 0.000000
0.408091 0.000000
0.726427 0.000000
0.934145 0.000000
0.999613 0.000000
0.912863 0.000000
0.687104 0.000000
0.356714 0.000000
-0.027995 0.000000
-0.408441 0.000000
-0.726691 0.000000
-0.934282 0.000000
-0.999603 0.000000
-0.912706 0.000000
-0.686825 0.000000
-0.356356 0.000000
0.028378 0.000000
0.408791 0.000000
0.726954 0.000000
0.934419 0.000000
0.999592 0.000000
0.912550 0.000000
